ID,FG_PCT_HOME,FG3_PCT_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,FG_PCT_AWAY,FG3_PCT_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY,WL_HOME
38901,0.378,0.273,0.792,19,29,48,19,6,4,17,23.0,-11,0.452,0.333,0.75,10,32,42,18,11,8,14,23.0,11,L
38902,0.367,0.333,0.846,12,27,39,20,10,2,15,29.0,-21,0.442,0.556,0.829,12,40,52,23,7,4,16,19.0,21,L
38903,0.43,0.391,0.714,17,30,47,34,12,6,7,22.0,14,0.41,0.364,0.679,15,36,51,19,3,7,18,14.0,-14,W
38904,0.414,0.4,0.75,15,39,54,23,2,7,9,22.0,18,0.35,0.25,0.552,13,36,49,14,3,5,9,21.0,-18,W
38905,0.535,0.438,0.7,9,31,40,33,6,8,16,26.0,15,0.4,0.143,0.825,14,27,41,21,4,5,15,18.0,-15,W
38906,0.536,0.412,0.765,11,32,43,28,12,5,15,14.0,16,0.458,0.444,0.667,10,25,35,30,8,5,19,17.0,-16,W
38907,0.475,0.333,0.739,12,26,38,17,8,8,13,17.0,2,0.506,0.389,0.667,14,23,37,27,8,4,14,20.0,-2,W
38908,0.488,0.4,0.828,13,36,49,29,9,4,20,25.0,7,0.381,0.28,0.87,13,31,44,20,8,2,17,24.0,-7,W
38909,0.558,0.417,0.742,6,35,41,30,6,9,14,28.0,12,0.381,0.0,0.757,21,21,42,15,7,5,10,25.0,-12,W
38910,0.432,0.368,0.684,24,28,52,19,11,8,19,19.0,-13,0.525,0.421,0.773,8,27,35,22,12,3,14,16.0,13,L
38911,0.333,0.154,0.8,16,26,42,12,5,9,16,23.0,-10,0.427,0.4,0.692,17,37,54,22,10,5,18,27.0,10,L
38912,0.363,0.313,0.692,17,36,53,22,6,16,13,20.0,-2,0.413,0.308,0.632,8,35,43,22,6,9,14,16.0,2,L
38913,0.5,0.333,0.81,15,36,51,31,7,4,10,14.0,32,0.374,0.143,0.769,16,32,48,16,4,7,13,21.0,-32,W
38914,0.376,0.368,0.429,17,30,47,17,7,8,20,21.0,-10,0.429,0.364,0.739,11,30,41,20,16,8,17,16.0,10,L
38915,0.481,0.231,0.842,12,35,47,16,8,4,16,21.0,7,0.456,0.545,0.571,9,25,34,28,9,1,13,18.0,-7,W
38916,0.518,0.571,0.692,14,27,41,28,8,1,15,22.0,10,0.473,0.263,0.485,16,20,36,25,9,6,16,16.0,-10,W
38917,0.286,0.235,0.692,8,30,38,12,10,1,7,17.0,-23,0.474,0.333,0.722,9,46,55,26,5,8,15,23.0,23,L
38918,0.494,0.278,0.765,10,32,42,25,9,11,15,24.0,-4,0.476,0.563,0.743,10,30,40,26,11,5,13,29.0,4,L
38919,0.438,0.357,0.741,8,38,46,22,5,6,11,20.0,6,0.375,0.154,0.652,17,30,47,16,6,8,9,21.0,-6,W
38920,0.397,0.188,0.778,10,32,42,15,9,9,17,17.0,-2,0.415,0.273,0.769,9,33,42,26,9,6,13,18.0,2,L
38921,0.43,0.429,0.793,16,29,45,24,2,3,10,27.0,-2,0.507,0.538,0.686,12,32,44,16,6,2,13,26.0,2,L
38922,0.351,0.263,0.786,9,32,41,15,5,1,11,19.0,-9,0.407,0.333,0.818,14,37,51,18,7,4,13,21.0,9,L
38923,0.506,0.455,0.788,9,28,37,32,12,6,16,35.0,-2,0.486,0.4,0.698,12,25,37,29,9,4,18,27.0,2,L
38924,0.512,0.385,0.7,14,32,46,33,8,6,17,15.0,8,0.415,0.455,0.833,7,23,30,20,10,2,12,17.0,-8,W
38925,0.45,0.35,0.714,15,30,45,25,12,3,13,23.0,-6,0.506,0.435,0.923,9,38,47,27,9,7,17,22.0,6,L
38926,0.488,0.5,0.778,19,27,46,23,5,8,17,30.0,9,0.488,0.667,0.636,11,24,35,27,10,3,11,22.0,-9,W
38927,0.415,0.4,0.871,18,33,51,19,6,9,13,19.0,10,0.468,0.167,0.762,9,30,39,18,7,7,11,24.0,-10,W
38928,0.45,0.391,0.789,5,29,34,21,10,5,10,27.0,-16,0.488,0.467,0.758,15,41,56,25,5,7,15,14.0,16,L
38929,0.434,0.444,0.571,11,25,36,24,4,7,14,13.0,3,0.45,0.333,0.833,9,31,40,22,3,1,18,23.0,-3,W
38930,0.361,0.333,0.767,13,30,43,18,3,4,13,23.0,-9,0.421,0.091,0.8,8,30,38,23,6,6,6,22.0,9,L
38931,0.418,0.333,0.639,16,38,54,23,7,5,19,28.0,8,0.37,0.091,0.852,9,30,39,8,9,4,14,27.0,-8,W
38932,0.5,0.5,0.714,11,26,37,28,10,5,11,16.0,14,0.452,0.48,0.867,12,29,41,21,6,4,17,17.0,-14,W
38933,0.453,0.462,1.0,12,25,37,26,8,4,19,19.0,-20,0.532,0.333,0.724,12,30,42,19,12,3,13,11.0,20,L
38934,0.473,0.182,0.5,10,28,38,21,9,3,20,14.0,-12,0.439,0.556,0.583,13,29,42,27,9,6,16,15.0,12,L
38935,0.421,0.333,0.714,9,31,40,15,7,9,12,15.0,11,0.418,0.2,0.917,9,35,44,18,6,8,17,29.0,-11,W
38936,0.516,0.5,0.727,19,35,54,29,8,5,11,24.0,24,0.348,0.238,0.781,22,27,49,18,4,4,14,18.0,-24,W
38937,0.487,0.333,0.75,7,36,43,31,7,1,25,22.0,-12,0.494,0.357,0.625,5,29,34,25,15,2,12,11.0,12,L
38938,0.5,0.533,0.813,16,35,51,29,5,7,10,18.0,16,0.447,0.368,0.769,9,21,30,28,3,3,6,20.0,-16,W
38939,0.432,0.333,0.76,15,30,45,26,8,5,19,13.0,11,0.425,0.261,0.813,11,29,40,22,7,3,18,26.0,-11,W
38940,0.349,0.2,0.857,12,25,37,23,8,11,11,16.0,-26,0.513,0.333,0.783,11,36,47,27,8,6,12,10.0,26,L
38941,0.44,0.182,0.75,21,40,61,19,5,10,16,18.0,14,0.356,0.375,0.769,9,26,35,19,8,6,10,16.0,-14,W
38942,0.493,0.417,0.771,7,22,29,26,8,3,7,18.0,9,0.528,0.375,0.889,7,28,35,21,3,1,15,25.0,-9,W
38943,0.5,0.267,0.857,6,34,40,18,5,11,14,20.0,2,0.371,0.4,0.857,16,26,42,20,4,2,13,14.0,-2,W
38944,0.436,0.6,0.706,18,32,50,26,11,12,21,20.0,14,0.381,0.368,0.684,14,20,34,14,12,10,18,26.0,-14,W
38945,0.461,0.294,0.69,7,30,37,20,8,4,14,18.0,1,0.422,0.278,0.813,19,33,52,15,8,3,18,20.0,-1,W
38946,0.417,0.333,0.862,9,23,32,17,2,9,13,21.0,-29,0.517,0.6,0.8,13,31,44,27,7,3,6,25.0,29,L
38947,0.5,0.375,0.875,3,31,34,26,12,3,17,15.0,9,0.458,0.235,0.667,11,29,40,21,10,4,19,18.0,-9,W
38948,0.468,0.222,0.476,16,33,49,24,8,7,20,16.0,3,0.412,0.222,0.75,13,25,38,21,8,4,12,23.0,-3,W
38949,0.356,0.091,0.81,18,31,49,16,8,6,14,20.0,-16,0.538,0.471,0.704,7,31,38,24,7,8,11,30.0,16,L
38950,0.481,0.417,0.833,9,32,41,22,2,2,14,17.0,8,0.44,0.222,0.588,9,27,36,17,4,3,13,15.0,-8,W
38951,0.354,0.357,0.68,22,36,58,18,6,4,13,22.0,-19,0.488,0.429,0.576,11,42,53,27,10,10,11,20.0,19,L
38952,0.44,0.2,0.852,11,36,47,23,6,4,14,18.0,-11,0.481,0.526,0.778,3,31,34,25,5,3,7,21.0,11,L
38953,0.358,0.25,0.667,16,30,46,21,9,2,13,17.0,-12,0.48,0.375,0.714,9,36,45,24,5,4,14,18.0,12,L
38954,0.526,0.45,0.8,16,19,35,31,9,6,18,20.0,5,0.513,0.412,0.905,14,20,34,21,10,6,16,23.0,-5,W
38955,0.512,0.571,0.885,13,45,58,26,10,11,19,15.0,24,0.34,0.412,0.737,16,25,41,22,12,4,14,18.0,-24,W
38956,0.412,0.368,0.722,13,34,47,23,11,4,13,26.0,-3,0.419,0.471,0.825,6,32,38,15,9,4,17,18.0,3,L
38957,0.5,0.385,0.789,12,40,52,25,7,7,13,20.0,19,0.434,0.429,0.611,8,27,35,17,4,6,14,18.0,-19,W
38958,0.494,0.389,0.692,11,29,40,30,7,9,12,18.0,5,0.417,0.5,0.81,18,30,48,24,9,6,11,15.0,-5,W
38959,0.44,0.2,0.778,13,33,46,21,9,5,17,17.0,4,0.391,0.464,0.706,7,27,34,12,8,7,19,24.0,-4,W
38960,0.531,0.2,0.84,9,36,45,26,10,8,13,22.0,22,0.424,0.308,0.684,14,27,41,20,8,0,17,27.0,-22,W
38961,0.457,0.133,0.905,15,28,43,14,5,5,19,27.0,-7,0.394,0.375,0.811,16,21,37,13,13,3,10,22.0,7,L
38962,0.411,0.25,0.737,20,24,44,22,5,2,10,25.0,-6,0.494,0.2,0.8,9,34,43,18,5,7,13,19.0,6,L
38963,0.447,0.25,0.926,13,31,44,26,8,5,17,20.0,7,0.463,0.333,0.636,13,25,38,28,8,5,14,24.0,-7,W
38964,0.487,0.125,0.813,8,30,38,20,14,4,10,19.0,17,0.387,0.25,0.88,15,29,44,14,5,7,20,21.0,-17,W
38965,0.53,0.769,0.7,11,27,38,29,8,3,14,20.0,19,0.384,0.444,0.545,19,25,44,22,7,6,12,14.0,-19,W
38966,0.514,0.643,0.773,10,24,34,24,7,8,11,12.0,2,0.494,0.609,0.5,13,23,36,25,6,6,13,20.0,-2,W
38967,0.446,0.316,0.667,13,22,35,16,7,5,17,20.0,-8,0.427,0.333,0.81,20,30,50,22,9,6,17,23.0,8,L
38968,0.532,0.444,0.938,8,43,51,30,4,5,13,25.0,18,0.398,0.429,0.633,11,26,37,26,9,3,6,25.0,-18,W
38969,0.408,0.238,0.75,16,38,54,28,9,10,17,25.0,3,0.395,0.316,0.806,8,34,42,21,12,4,20,18.0,-3,W
38970,0.519,0.313,0.81,9,36,45,30,9,3,16,21.0,14,0.36,0.316,0.759,16,26,42,17,9,7,11,17.0,-14,W
38971,0.367,0.412,0.867,20,35,55,26,10,9,16,23.0,1,0.422,0.438,0.56,12,39,51,19,8,8,16,18.0,-1,W
38972,0.493,0.571,0.696,5,35,40,21,5,6,13,16.0,12,0.413,0.214,0.85,10,28,38,18,9,4,12,16.0,-12,W
38973,0.415,0.421,0.806,14,32,46,21,6,2,9,17.0,9,0.443,0.36,0.714,12,36,48,26,7,6,16,25.0,-9,W
38974,0.404,0.385,0.737,19,36,55,27,9,5,22,20.0,-2,0.444,0.353,0.679,10,33,43,18,10,12,19,22.0,2,L
38975,0.407,0.333,0.833,6,28,34,20,8,7,12,23.0,-5,0.427,0.357,0.8,8,33,41,18,10,3,13,23.0,5,L
38976,0.392,0.167,0.744,22,26,48,25,11,2,17,34.0,2,0.41,0.44,0.625,16,35,51,28,12,7,17,31.0,-2,W
38977,0.512,0.4,0.783,7,36,43,25,7,5,10,15.0,34,0.326,0.364,0.714,16,29,45,14,8,8,18,18.0,-34,W
38978,0.463,0.5,0.821,11,31,42,27,15,3,10,21.0,28,0.397,0.412,0.556,10,33,43,16,7,5,22,23.0,-28,W
38979,0.382,0.231,0.611,12,40,52,19,8,10,16,21.0,-6,0.365,0.313,0.828,9,40,49,23,9,6,12,17.0,6,L
38980,0.4,0.111,0.778,18,34,52,15,5,3,14,23.0,-24,0.462,0.423,0.833,16,29,45,20,5,3,9,25.0,24,L
38981,0.425,0.333,0.75,17,26,43,17,6,3,10,18.0,-8,0.489,0.45,0.813,17,30,47,19,3,4,11,21.0,8,L
38982,0.443,0.7,0.655,20,37,57,26,8,6,14,15.0,32,0.347,0.143,0.813,7,22,29,20,8,7,13,21.0,-32,W
38983,0.425,0.385,0.857,14,33,47,22,11,3,18,16.0,3,0.457,0.455,0.647,15,30,45,27,12,3,14,21.0,-3,W
38984,0.333,0.267,1.0,16,28,44,13,5,1,15,15.0,-7,0.411,0.154,0.739,8,36,44,15,6,4,17,16.0,7,L
38985,0.476,0.333,0.833,13,32,45,19,8,9,18,21.0,2,0.468,0.357,0.75,4,27,31,15,9,4,12,14.0,-2,W
38986,0.538,0.533,0.824,9,32,41,30,4,8,13,27.0,9,0.43,0.231,0.839,12,22,34,14,3,7,8,20.0,-9,W
38987,0.495,0.455,0.824,15,30,45,32,14,8,8,17.0,39,0.397,0.1,0.783,16,32,48,17,3,4,25,19.0,-39,W
38988,0.488,0.412,0.867,14,39,53,22,3,1,16,21.0,26,0.402,0.211,0.708,13,22,35,14,10,4,11,26.0,-26,W
38989,0.408,0.091,0.762,20,30,50,14,9,6,24,24.0,-6,0.449,0.429,0.773,7,27,34,21,8,5,18,23.0,6,L
38990,0.417,0.263,0.771,17,32,49,22,7,5,15,28.0,-4,0.432,0.5,0.722,14,30,44,19,3,8,15,25.0,4,L
38991,0.478,0.25,0.923,13,29,42,18,8,3,10,19.0,6,0.477,0.5,0.636,15,32,47,24,5,4,16,25.0,-6,W
38992,0.415,0.462,0.632,9,30,39,22,5,4,16,24.0,-8,0.458,0.5,0.71,8,36,44,24,8,3,17,23.0,8,L
38993,0.482,0.417,0.727,11,25,36,22,8,5,8,19.0,7,0.513,0.5,0.667,13,32,45,22,5,5,16,27.0,-7,W
38994,0.402,0.188,0.778,19,30,49,15,8,3,13,18.0,-2,0.44,0.182,0.889,14,31,45,18,7,3,14,25.0,2,L
38995,0.451,0.25,0.632,21,28,49,23,8,5,14,16.0,14,0.378,0.188,0.857,19,26,45,16,7,9,16,18.0,-14,W
38996,0.476,0.375,0.743,16,34,50,15,10,6,18,22.0,-9,0.476,0.45,0.714,9,28,37,27,12,5,13,25.0,9,L
38997,0.383,0.357,0.727,21,31,52,13,7,3,14,23.0,-5,0.467,0.4,0.667,8,27,35,22,9,4,13,24.0,5,L
38998,0.524,0.438,0.762,9,36,45,32,10,8,12,19.0,44,0.3,0.375,0.714,21,28,49,9,7,5,21,17.0,-44,W
38999,0.473,0.474,0.706,12,28,40,28,10,9,17,21.0,-5,0.525,0.778,0.724,7,33,40,29,11,5,15,18.0,5,L
39000,0.487,0.133,0.864,16,28,44,23,12,5,17,22.0,15,0.408,0.333,0.654,12,20,32,13,11,5,19,20.0,-15,W
39001,0.402,0.423,0.786,17,25,42,22,5,6,10,23.0,-6,0.506,0.333,0.818,12,27,39,22,6,5,8,20.0,6,L
39002,0.456,0.55,0.667,15,25,40,27,5,3,10,21.0,5,0.434,0.409,0.833,11,25,36,22,5,4,10,25.0,-5,W
39003,0.465,0.412,0.8,15,25,40,19,7,5,13,23.0,-9,0.482,0.364,0.643,16,30,46,27,9,5,16,20.0,9,L
39004,0.557,0.5,0.739,5,23,28,21,11,8,7,21.0,6,0.494,0.632,0.722,11,25,36,23,4,2,18,17.0,-6,W
39005,0.44,0.333,0.9,6,26,32,23,14,4,16,18.0,1,0.507,0.579,0.84,5,30,35,28,9,5,21,22.0,-1,W
39006,0.46,0.5,0.733,22,26,48,27,17,7,8,26.0,29,0.449,0.25,0.75,12,27,39,19,5,3,22,33.0,-29,W
39007,0.453,0.267,0.938,11,24,35,14,9,7,10,20.0,4,0.474,0.364,0.8,15,26,41,22,7,6,14,25.0,-4,W
39008,0.355,0.25,0.75,20,34,54,18,8,3,13,24.0,-2,0.427,0.385,0.81,14,35,49,28,9,6,14,20.0,2,L
39009,0.427,0.333,0.778,16,26,42,25,5,4,16,19.0,-3,0.475,0.1,0.708,14,30,44,24,12,5,13,21.0,3,L
39010,0.507,0.313,0.762,10,26,36,21,10,6,16,21.0,-11,0.476,0.563,0.808,14,25,39,21,11,2,12,21.0,11,L
39011,0.427,0.143,0.667,11,27,38,23,13,6,12,23.0,-5,0.444,0.333,0.818,14,28,42,21,7,4,17,21.0,5,L
39012,0.535,0.364,0.765,1,34,35,23,8,3,19,24.0,-3,0.472,0.529,0.792,5,29,34,21,10,10,16,22.0,3,L
39013,0.407,0.462,0.774,20,35,55,22,7,5,18,24.0,6,0.429,0.353,0.818,8,25,33,23,8,1,13,27.0,-6,W
39014,0.523,0.412,0.786,13,32,45,32,9,6,15,22.0,24,0.429,0.286,0.607,14,28,42,20,10,3,16,26.0,-24,W
39015,0.539,0.615,0.781,8,36,44,31,1,8,13,18.0,5,0.444,0.423,1.0,13,25,38,24,4,8,4,19.0,-5,W
39016,0.412,0.25,0.9,17,26,43,22,7,6,16,22.0,3,0.409,0.333,0.944,16,30,46,19,6,6,21,24.0,-3,W
39017,0.425,0.214,0.818,14,30,44,19,12,1,18,10.0,12,0.405,0.214,0.769,10,29,39,17,10,4,18,19.0,-12,W
39018,0.413,0.4,0.75,11,30,41,18,8,2,9,20.0,-3,0.457,0.522,0.667,9,36,45,23,6,5,13,25.0,3,L
39019,0.519,0.333,0.8,10,27,37,26,7,5,14,20.0,6,0.519,0.455,0.692,6,25,31,23,8,6,11,22.0,-6,W
39020,0.494,0.375,1.0,11,26,37,27,6,10,9,16.0,9,0.438,0.35,0.619,12,29,41,10,5,5,15,11.0,-9,W
39021,0.415,0.067,0.8,10,29,39,12,6,9,12,13.0,-17,0.466,0.333,0.75,13,30,43,15,9,6,9,17.0,17,L
39022,0.447,0.529,0.879,15,32,47,17,3,2,17,22.0,3,0.437,0.316,0.75,15,23,38,25,8,7,8,26.0,-3,W
39023,0.4,0.3,0.759,24,32,56,19,7,4,14,16.0,8,0.438,0.381,0.846,9,30,39,22,6,3,16,23.0,-8,W
39024,0.247,0.5,0.8,24,24,48,17,12,2,16,29.0,-8,0.369,0.4,0.735,15,34,49,16,10,6,22,25.0,8,L
39025,0.542,0.5,0.929,7,39,46,34,3,6,14,24.0,20,0.37,0.278,0.714,14,25,39,22,7,3,6,14.0,-20,W
39026,0.544,0.4,0.769,8,33,41,29,4,2,15,16.0,12,0.443,0.278,0.722,8,27,35,14,5,3,14,21.0,-12,W
39027,0.522,0.286,0.429,19,33,52,28,14,7,16,23.0,27,0.355,0.438,0.842,12,20,32,18,5,6,19,17.0,-27,W
39028,0.397,0.37,0.786,10,35,45,21,8,12,16,17.0,3,0.439,0.45,0.714,8,33,41,20,9,1,17,22.0,-3,W
39029,0.449,0.353,0.808,17,27,44,17,7,6,11,21.0,-9,0.519,0.368,0.818,12,29,41,26,9,6,11,18.0,9,L
39030,0.43,0.294,0.75,13,31,44,21,3,5,15,21.0,-16,0.517,0.563,0.8,10,36,46,35,10,4,11,23.0,16,L
39031,0.425,0.25,0.727,17,30,47,24,5,3,12,18.0,-2,0.436,0.35,0.762,13,24,37,19,8,5,8,22.0,2,L
39032,0.525,0.444,0.7,11,36,47,24,8,9,22,33.0,-3,0.4,0.375,0.85,14,25,39,23,13,8,11,20.0,3,L
39033,0.434,0.238,0.857,12,33,45,18,10,4,10,21.0,8,0.451,0.25,0.704,19,32,51,27,6,3,14,30.0,-8,W
39034,0.301,0.2,0.833,14,23,37,15,5,3,16,24.0,-43,0.513,0.545,0.833,11,37,48,27,12,5,13,22.0,43,L
39035,0.443,0.455,0.719,14,19,33,25,10,1,15,19.0,-11,0.661,0.615,0.792,4,31,35,24,9,3,23,23.0,11,L
39036,0.432,0.571,0.813,10,32,42,26,6,5,25,24.0,-12,0.438,0.19,0.864,8,31,39,27,11,5,16,15.0,12,L
39037,0.489,0.214,0.654,17,29,46,23,15,0,13,18.0,14,0.562,0.333,0.7,6,34,40,27,9,3,24,22.0,-14,W
39038,0.363,0.3,0.625,9,29,38,13,7,5,11,22.0,-18,0.438,0.444,0.731,13,42,55,19,5,5,18,23.0,18,L
39039,0.527,0.3,0.84,6,29,35,30,5,4,9,18.0,4,0.432,0.467,0.818,16,23,39,21,2,1,9,21.0,-4,W
39040,0.413,0.214,0.75,14,30,44,24,4,9,17,24.0,-2,0.475,0.583,0.632,8,33,41,28,4,9,12,27.0,2,L
39041,0.444,0.333,0.792,11,29,40,21,10,4,15,23.0,4,0.459,0.19,0.76,10,30,40,17,8,4,22,21.0,-4,W
39042,0.513,0.417,0.818,7,26,33,30,9,1,14,22.0,9,0.425,0.294,0.923,12,27,39,22,8,2,17,20.0,-9,W
39043,0.494,0.2,0.625,18,32,50,26,3,14,10,16.0,13,0.407,0.313,0.714,18,23,41,21,3,3,10,20.0,-13,W
39044,0.468,0.571,0.852,14,26,40,20,6,5,19,28.0,-2,0.41,0.357,0.8,18,25,43,24,14,5,14,25.0,2,L
39045,0.38,0.176,0.767,12,29,41,18,7,9,14,22.0,-6,0.415,0.2,0.88,16,32,48,16,7,8,14,27.0,6,L
39046,0.432,0.308,0.719,15,27,42,19,9,8,14,20.0,-6,0.438,0.476,0.926,15,32,47,20,2,7,13,24.0,6,L
39047,0.451,0.136,0.667,14,23,37,23,11,4,16,26.0,-16,0.565,0.588,0.613,7,32,39,22,9,4,17,22.0,16,L
39048,0.507,0.286,0.87,5,35,40,19,12,3,21,14.0,13,0.427,0.5,0.529,6,25,31,16,14,3,19,25.0,-13,W
39049,0.479,0.5,0.783,15,37,52,24,5,2,14,16.0,6,0.506,0.412,0.882,3,34,37,32,6,5,15,22.0,-6,W
39050,0.39,0.0,0.778,9,32,41,17,6,4,9,21.0,-11,0.398,0.235,0.824,20,38,58,24,3,5,10,24.0,11,L
39051,0.559,0.471,0.727,8,29,37,27,8,4,18,16.0,14,0.481,0.333,0.733,8,25,33,19,11,3,14,17.0,-14,W
39052,0.423,0.412,0.786,15,23,38,19,13,8,19,20.0,-7,0.474,0.385,0.8,15,27,42,23,14,5,19,18.0,7,L
39053,0.456,0.25,0.842,10,25,35,24,10,2,12,27.0,-6,0.526,0.556,0.966,0,32,32,17,8,7,18,21.0,6,L
39054,0.383,0.294,0.758,18,26,44,20,5,3,12,24.0,-4,0.493,0.4,0.727,9,27,36,16,4,4,12,22.0,4,L
39055,0.518,0.471,0.526,9,30,39,29,11,4,16,26.0,21,0.39,0.176,0.714,13,30,43,14,10,2,24,22.0,-21,W
39056,0.494,0.5,0.759,14,33,47,27,4,4,14,21.0,10,0.477,0.278,0.75,11,24,35,16,9,7,7,18.0,-10,W
39057,0.438,0.417,0.643,11,41,52,23,8,2,13,21.0,4,0.415,0.4,0.609,10,37,47,21,6,1,15,22.0,-4,W
39058,0.473,0.214,0.818,22,29,51,25,7,6,15,26.0,12,0.507,0.3,0.692,6,23,29,25,9,3,14,21.0,-12,W
39059,0.439,0.375,0.773,12,34,46,20,6,7,11,22.0,5,0.4,0.467,0.613,12,34,46,21,3,6,9,18.0,-5,W
39060,0.418,0.25,0.848,13,27,40,17,6,6,14,20.0,-5,0.494,0.2,0.731,15,28,43,23,9,6,11,23.0,5,L
39061,0.465,0.263,0.8,6,31,37,32,7,5,8,21.0,-7,0.494,0.643,0.75,8,34,42,28,4,6,15,15.0,7,L
39062,0.433,0.222,0.889,19,21,40,26,9,5,13,18.0,5,0.487,0.273,0.636,15,24,39,17,8,4,21,21.0,-5,W
39063,0.558,0.667,0.857,14,33,47,32,12,6,12,13.0,38,0.422,0.333,0.692,12,18,30,23,10,2,17,15.0,-38,W
39064,0.442,0.286,0.667,14,29,43,22,4,2,13,19.0,-11,0.488,0.5,0.667,12,28,40,23,7,1,10,17.0,11,L
39065,0.477,0.368,0.649,13,39,52,20,7,8,11,24.0,33,0.39,0.125,0.682,11,34,45,20,6,2,16,29.0,-33,W
39066,0.39,0.286,0.632,8,33,41,22,11,3,11,21.0,5,0.427,0.333,0.769,10,39,49,18,6,4,19,29.0,-5,W
39067,0.452,0.364,0.7,14,28,42,24,4,3,12,19.0,9,0.429,0.4,0.654,17,26,43,24,6,8,9,23.0,-9,W
39068,0.448,0.333,0.889,7,40,47,19,3,8,21,23.0,9,0.319,0.211,0.704,24,27,51,20,9,4,10,20.0,-9,W
39069,0.443,0.182,0.846,10,34,44,17,7,4,13,20.0,3,0.459,0.3,0.769,11,29,40,14,8,5,14,18.0,-3,W
39070,0.519,0.455,0.667,14,33,47,24,6,7,13,21.0,7,0.43,0.214,0.821,14,27,41,21,7,5,9,24.0,-7,W
39071,0.405,0.2,0.741,15,28,43,25,13,5,19,28.0,-17,0.452,0.55,0.909,11,28,39,21,14,11,18,19.0,17,L
39072,0.405,0.241,0.731,12,28,40,14,10,1,17,26.0,-16,0.452,0.455,0.897,14,33,47,17,10,8,15,19.0,16,L
39073,0.479,0.286,0.667,6,33,39,26,3,3,13,18.0,-9,0.446,0.353,0.938,12,31,43,22,6,2,8,20.0,9,L
39074,0.41,0.2,0.952,14,28,42,24,9,8,17,25.0,-24,0.481,0.588,0.897,13,33,46,22,11,2,17,21.0,24,L
39075,0.422,0.533,0.81,17,27,44,21,10,4,14,26.0,3,0.48,0.308,0.615,11,26,37,23,8,10,16,20.0,-3,W
39076,0.523,0.6,0.679,13,32,45,16,7,6,17,20.0,13,0.408,0.231,0.667,9,18,27,15,11,4,13,22.0,-13,W
39077,0.448,0.364,0.781,14,36,50,28,6,5,11,26.0,-2,0.441,0.5,0.889,15,34,49,28,6,3,14,27.0,2,L
39078,0.53,0.5,0.706,10,32,42,31,11,3,16,25.0,23,0.371,0.286,0.788,12,27,39,16,9,2,24,21.0,-23,W
39079,0.442,0.4,0.719,15,34,49,23,5,10,15,20.0,-7,0.469,0.519,0.75,7,23,30,27,6,5,8,23.0,7,L
39080,0.512,0.483,0.667,11,19,30,33,6,8,14,24.0,-21,0.576,0.524,0.857,10,24,34,23,10,3,8,20.0,21,L
39081,0.476,0.533,0.696,11,27,38,23,8,6,14,23.0,-7,0.476,0.368,0.867,15,28,43,19,10,5,15,24.0,7,L
39082,0.34,0.2,0.682,21,36,57,18,10,9,18,18.0,-8,0.443,0.25,0.8,5,39,44,23,8,12,16,17.0,8,L
39083,0.513,0.167,0.786,14,28,42,24,11,4,16,28.0,10,0.424,0.278,0.833,16,23,39,17,6,1,16,27.0,-10,W
39084,0.415,0.143,0.828,14,40,54,21,4,3,11,22.0,6,0.424,0.176,0.667,10,32,42,20,4,6,9,24.0,-6,W
39085,0.529,0.5,0.75,13,29,42,23,6,4,14,21.0,9,0.444,0.421,0.893,7,26,33,17,9,4,15,14.0,-9,W
39086,0.545,0.714,0.818,3,19,22,19,8,5,14,20.0,12,0.413,0.313,0.857,17,20,37,16,8,4,17,33.0,-12,W
39087,0.5,0.333,0.725,12,33,45,32,6,12,9,22.0,4,0.47,0.385,0.842,18,29,47,29,5,10,13,31.0,-4,W
39088,0.342,0.19,0.826,12,29,41,11,5,9,18,18.0,-5,0.363,0.333,0.81,13,33,46,14,11,6,16,24.0,5,L
39089,0.434,0.25,0.857,12,38,50,18,8,5,18,19.0,4,0.421,0.353,0.556,16,28,44,21,7,6,18,24.0,-4,W
39090,0.444,0.471,0.609,12,30,42,20,7,8,16,18.0,-6,0.444,0.3,1.0,12,29,41,20,9,8,13,22.0,6,L
39091,0.456,0.412,0.846,11,28,39,18,7,5,11,19.0,-17,0.524,0.556,0.84,11,34,45,28,7,8,17,17.0,17,L
39092,0.376,0.273,0.727,12,31,43,25,6,6,14,24.0,7,0.35,0.0,0.682,15,36,51,18,9,1,16,19.0,-7,W
39093,0.526,0.5,0.75,7,42,49,32,9,5,17,22.0,19,0.382,0.296,0.875,12,25,37,18,9,5,13,23.0,-19,W
39094,0.402,0.529,0.733,13,27,40,21,4,4,17,20.0,-6,0.487,0.353,0.667,11,34,45,22,7,8,19,15.0,6,L
39095,0.541,0.1,0.833,9,23,32,27,5,2,22,20.0,1,0.479,0.4,0.72,10,18,28,19,9,7,17,18.0,-1,W
39096,0.418,0.571,0.583,18,20,38,24,12,3,16,21.0,-34,0.575,0.412,0.833,17,38,55,26,10,6,19,15.0,34,L
