ID,WL_HOME,FG_PCT_HOME,FG3_PCT_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,FG_PCT_AWAY,FG3_PCT_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY
41981,W,0.474,0.389,0.844,9,28,37,22,6,6,14,21.0,3,0.532,0.2,0.818,7,27,34,25,8,5,12,21.0,-3
41982,L,0.463,0.545,0.765,11,30,41,21,8,4,23,17.0,-15,0.494,0.385,0.9,13,29,42,35,13,6,12,21.0,15
41983,W,0.479,0.583,0.806,8,29,37,21,8,1,11,13.0,15,0.493,0.5,0.727,8,28,36,16,7,9,18,28.0,-15
41984,W,0.421,0.438,0.95,9,25,34,24,12,2,7,21.0,10,0.476,0.286,0.727,6,34,40,22,3,2,19,19.0,-10
41985,L,0.395,0.25,0.769,16,22,38,22,9,6,11,20.0,-3,0.397,0.429,0.632,17,28,45,20,5,6,16,14.0,3
41986,W,0.432,0.588,0.75,14,33,47,23,11,4,16,22.0,5,0.444,0.333,0.818,11,31,42,20,7,6,17,22.0,-5
41987,L,0.355,0.0,0.714,12,31,43,18,5,2,20,24.0,-18,0.424,0.25,0.773,13,32,45,20,10,6,13,24.0,18
41988,W,0.493,0.182,0.721,7,31,38,27,10,6,15,17.0,8,0.464,0.333,0.5,13,23,36,27,9,2,19,31.0,-8
41989,W,0.338,0.231,0.613,17,38,55,19,6,3,19,15.0,8,0.338,0.188,0.789,9,32,41,13,12,2,19,26.0,-8
41990,L,0.5,0.3,0.615,10,26,36,18,3,6,17,17.0,-12,0.489,0.375,0.6,11,23,34,34,12,6,7,14.0,12
41991,W,0.494,0.364,0.952,15,27,42,23,8,3,17,24.0,11,0.486,0.391,0.6,11,23,34,20,8,6,17,18.0,-11
41992,W,0.457,0.231,0.875,14,30,44,27,8,1,12,17.0,10,0.487,0.467,0.654,9,31,40,15,9,7,18,21.0,-10
41993,W,0.415,0.333,0.806,10,31,41,15,13,7,18,20.0,13,0.379,0.231,0.889,4,24,28,12,8,7,20,29.0,-13
41994,L,0.434,0.348,0.643,14,33,47,20,9,3,20,22.0,-4,0.43,0.231,0.893,11,33,44,21,11,6,15,23.0,4
41995,W,0.586,0.52,0.667,2,36,38,32,6,5,11,13.0,20,0.43,0.438,0.857,11,32,43,24,6,6,13,10.0,-20
41996,L,0.388,0.188,0.957,16,23,39,19,3,4,12,25.0,-5,0.458,0.273,0.719,17,27,44,19,7,4,14,23.0,5
41997,W,0.442,0.455,0.625,12,39,51,29,3,7,11,23.0,11,0.329,0.286,0.706,14,30,44,13,4,4,8,13.0,-11
41998,W,0.42,0.471,0.867,13,34,47,26,9,3,11,22.0,17,0.381,0.32,0.619,16,31,47,21,6,3,17,25.0,-17
41999,L,0.441,0.111,0.828,7,37,44,17,9,5,15,29.0,-6,0.44,0.348,0.684,11,41,52,22,5,7,16,30.0,6
42000,W,0.434,0.538,0.727,9,32,41,26,13,2,14,18.0,14,0.433,0.364,0.65,3,33,36,20,9,5,21,21.0,-14
42001,L,0.356,0.0,0.833,22,25,47,19,3,2,14,22.0,-9,0.5,0.25,0.633,8,29,37,19,6,9,12,21.0,9
42002,W,0.435,0.375,0.839,7,36,43,11,8,7,20,25.0,6,0.352,0.263,0.727,15,29,44,16,9,6,16,28.0,-6
42003,W,0.452,0.385,0.864,18,26,44,22,9,4,13,24.0,1,0.449,0.333,0.923,15,30,45,25,9,3,14,18.0,-1
42004,L,0.525,0.2,0.875,5,21,26,25,7,1,17,20.0,-14,0.6,0.455,0.75,5,28,33,28,11,0,18,16.0,14
42005,W,0.52,0.533,0.938,11,31,42,29,11,6,27,17.0,22,0.377,0.3,0.789,8,20,28,21,14,6,26,19.0,-22
42006,W,0.588,0.68,0.857,11,24,35,30,10,5,10,20.0,22,0.494,0.429,0.704,18,20,38,26,4,1,14,19.0,-22
42007,W,0.463,0.111,0.818,8,31,39,30,8,9,9,21.0,4,0.388,0.375,0.833,16,31,47,23,5,5,12,19.0,-4
42008,L,0.487,0.421,0.758,10,25,35,25,6,5,13,35.0,-4,0.484,0.519,0.787,3,30,33,18,6,1,19,25.0,4
42009,W,0.484,0.364,0.816,10,32,42,15,4,10,10,24.0,14,0.377,0.222,0.875,12,23,35,22,7,4,12,31.0,-14
42010,L,0.308,0.214,0.789,11,26,37,14,11,3,16,23.0,-12,0.458,0.4,0.786,6,34,40,20,7,8,22,17.0,12
42011,W,0.436,0.231,0.857,15,34,49,25,9,8,16,18.0,8,0.4,0.077,0.952,11,28,39,28,9,11,15,22.0,-8
42012,L,0.443,0.3,0.8,6,31,37,26,8,13,10,20.0,-4,0.434,0.5,0.733,13,32,45,26,5,4,11,25.0,4
42013,L,0.4,0.2,0.818,7,32,39,13,11,8,19,22.0,-7,0.378,0.32,0.737,14,30,44,17,10,3,20,22.0,7
42014,L,0.358,0.364,0.692,11,38,49,20,4,4,12,27.0,-9,0.407,0.143,0.667,13,39,52,18,6,4,9,22.0,9
42015,W,0.443,0.368,0.857,6,36,42,17,10,2,18,20.0,9,0.387,0.125,0.76,9,30,39,19,10,2,12,19.0,-9
42016,L,0.429,0.533,0.625,13,29,42,17,12,2,8,17.0,-2,0.494,0.25,0.667,14,39,53,22,6,8,17,17.0,2
42017,W,0.532,0.214,0.815,10,27,37,22,8,4,14,23.0,5,0.494,0.32,0.783,11,26,37,18,9,2,16,23.0,-5
42018,W,0.524,0.294,0.864,7,30,37,21,13,5,14,18.0,7,0.446,0.35,0.786,13,30,43,24,11,3,18,17.0,-7
42019,W,0.517,0.417,0.854,15,27,42,26,13,5,14,27.0,5,0.527,0.429,0.8,14,26,40,32,8,2,18,26.0,-5
42020,L,0.4,0.267,0.593,16,27,43,20,9,8,20,23.0,-5,0.479,0.438,0.609,11,28,39,18,9,8,22,29.0,5
42021,L,0.484,0.364,0.667,14,41,55,28,6,5,20,24.0,-1,0.398,0.292,0.593,21,30,51,27,12,5,11,20.0,1
42022,W,0.424,0.1,0.679,13,45,58,15,12,9,18,23.0,26,0.325,0.222,0.611,14,33,47,11,7,1,18,34.0,-26
42023,L,0.481,0.4,0.714,12,30,42,13,7,2,18,16.0,-10,0.488,0.364,0.9,12,28,40,22,12,7,13,12.0,10
42024,W,0.449,0.273,0.815,12,33,45,16,9,4,14,16.0,6,0.481,0.143,0.524,8,24,32,23,6,7,10,20.0,-6
42025,W,0.42,0.316,0.794,16,42,58,24,4,8,11,20.0,5,0.42,0.357,0.667,11,30,41,20,7,6,8,26.0,-5
42026,W,0.5,0.333,0.75,9,29,38,23,11,5,22,19.0,12,0.361,0.294,0.704,18,24,42,19,16,2,20,23.0,-12
42027,L,0.423,0.214,0.727,10,27,37,17,5,3,21,18.0,-31,0.542,0.375,1.0,7,27,34,32,12,0,13,22.0,31
42028,W,0.433,0.4,0.647,20,37,57,23,7,8,15,13.0,6,0.396,0.421,0.917,15,31,46,23,10,9,12,17.0,-6
42029,L,0.41,0.222,0.828,10,18,28,20,12,4,10,21.0,-17,0.542,0.583,0.846,10,32,42,23,8,6,15,24.0,17
42030,L,0.384,0.182,0.731,17,31,48,23,4,2,10,14.0,-2,0.459,0.556,1.0,8,33,41,18,3,5,15,20.0,2
42031,L,0.375,0.211,0.714,9,30,39,13,8,2,15,18.0,-16,0.451,0.364,0.6,16,32,48,24,9,3,16,20.0,16
42032,L,0.456,0.429,0.533,9,41,50,24,6,3,19,24.0,-3,0.408,0.389,0.676,5,35,40,22,13,9,7,17.0,3
42033,W,0.444,0.333,0.68,13,29,42,20,9,5,12,22.0,8,0.394,0.462,0.773,9,27,36,8,4,5,17,24.0,-8
42034,W,0.494,0.438,0.87,13,30,43,27,11,8,14,23.0,9,0.414,0.176,0.767,18,25,43,21,9,6,17,19.0,-9
42035,W,0.429,0.294,0.8,10,37,47,23,8,9,19,22.0,11,0.341,0.25,0.714,16,32,48,17,10,8,17,21.0,-11
42036,W,0.451,0.389,0.769,18,36,54,19,8,6,17,22.0,16,0.405,0.375,0.947,9,27,36,19,8,4,14,21.0,-16
42037,W,0.455,0.333,0.731,12,28,40,22,8,2,13,16.0,7,0.465,0.313,0.708,8,30,38,16,4,2,15,22.0,-7
42038,L,0.422,0.235,0.586,19,26,45,25,10,5,21,30.0,-12,0.45,0.333,0.743,17,29,46,22,11,9,18,26.0,12
42039,L,0.425,0.375,0.794,11,34,45,23,3,8,15,24.0,-5,0.462,0.235,0.731,11,36,47,24,9,5,14,28.0,5
42040,L,0.41,0.19,0.826,16,26,42,22,4,2,17,17.0,-15,0.538,0.474,0.765,8,28,36,25,8,4,11,26.0,15
42041,W,0.507,0.286,0.839,11,32,43,24,4,14,13,31.0,26,0.294,0.278,0.75,13,24,37,7,4,7,17,32.0,-26
42042,W,0.506,0.263,0.68,17,38,55,15,13,8,22,26.0,30,0.333,0.333,0.565,27,27,54,14,9,4,24,24.0,-30
42043,L,0.378,0.25,0.704,8,28,36,19,5,3,15,29.0,-23,0.507,0.5,0.667,10,32,42,24,5,6,11,27.0,23
42044,L,0.383,0.2,0.55,13,32,45,24,5,4,13,18.0,-3,0.427,0.333,0.563,10,39,49,21,6,7,16,17.0,3
42045,W,0.629,0.556,0.677,7,31,38,33,6,5,8,21.0,30,0.37,0.409,0.75,15,22,37,17,4,1,13,27.0,-30
42046,W,0.446,0.154,0.5,8,36,44,20,7,10,13,22.0,1,0.402,0.286,0.6,17,37,54,18,6,5,18,24.0,-1
42047,W,0.494,0.5,0.684,4,42,46,27,1,7,17,21.0,6,0.393,0.545,0.68,11,35,46,22,11,2,12,20.0,-6
42048,L,0.478,0.294,0.75,10,25,35,23,9,3,19,27.0,-3,0.444,0.375,0.708,14,27,41,20,9,2,17,26.0,3
42049,W,0.474,0.273,0.63,8,33,41,15,5,8,9,20.0,6,0.388,0.231,0.773,9,29,38,19,5,3,9,25.0,-6
42050,L,0.474,0.125,0.656,14,28,42,22,6,5,21,27.0,-7,0.434,0.333,0.839,11,24,35,21,14,5,14,25.0,7
42051,W,0.381,0.214,0.81,19,34,53,25,9,6,12,22.0,2,0.451,0.333,0.714,11,39,50,28,5,9,16,24.0,-2
42052,W,0.466,0.35,0.667,17,30,47,24,6,6,14,21.0,12,0.419,0.333,0.52,19,26,45,24,7,4,14,18.0,-12
42053,L,0.351,0.333,0.793,14,26,40,16,10,6,18,22.0,-8,0.429,0.529,0.87,12,31,43,20,6,9,21,29.0,8
42054,L,0.468,0.286,0.696,3,28,31,23,7,10,12,25.0,-6,0.425,0.462,0.78,13,39,52,19,8,4,20,24.0,6
42055,L,0.37,0.333,0.75,12,19,31,17,8,2,13,24.0,-22,0.587,0.286,0.75,7,34,41,28,4,6,17,23.0,22
42056,L,0.432,0.286,0.846,15,31,46,21,10,2,23,25.0,-10,0.438,0.393,0.731,16,27,43,25,11,2,17,23.0,10
42057,W,0.507,0.304,0.735,13,21,34,17,11,10,15,27.0,21,0.419,0.5,0.75,11,17,28,14,6,2,19,26.0,-21
42058,W,0.494,0.5,0.706,12,30,42,24,14,13,13,15.0,13,0.439,0.167,0.7,12,20,32,21,8,9,18,17.0,-13
42059,L,0.432,0.4,0.765,14,32,46,17,8,6,18,26.0,-9,0.476,0.316,0.633,16,25,41,28,11,6,12,23.0,9
42060,L,0.371,0.353,0.593,20,26,46,21,8,4,21,34.0,-5,0.507,0.308,0.886,9,41,50,27,6,10,31,30.0,5
42061,L,0.457,0.35,0.571,9,27,36,24,12,4,15,27.0,-1,0.405,0.364,0.867,16,32,48,16,8,7,19,21.0,1
42062,W,0.448,0.379,0.625,11,33,44,24,7,5,9,24.0,3,0.375,0.333,0.857,18,36,54,23,4,4,10,21.0,-3
42063,W,0.446,0.286,0.867,17,34,51,20,4,6,20,31.0,14,0.39,0.0,0.636,12,25,37,20,11,5,15,29.0,-14
42064,L,0.435,0.259,0.781,10,28,38,19,9,3,15,33.0,-12,0.558,0.364,0.632,8,37,45,29,8,6,17,26.0,12
42065,W,0.5,0.375,0.744,16,37,53,16,11,9,20,22.0,24,0.376,0.375,0.808,14,22,36,21,10,6,17,30.0,-24
42066,L,0.414,0.3,0.5,9,22,31,16,4,8,19,22.0,-34,0.558,0.545,0.75,10,35,45,27,10,6,12,23.0,34
42067,L,0.352,0.067,0.605,21,26,47,18,8,7,12,34.0,-8,0.493,0.667,0.649,8,37,45,20,7,7,20,35.0,8
42068,W,0.475,0.313,0.75,13,31,44,20,4,3,11,24.0,7,0.461,0.389,0.714,8,23,31,27,4,3,11,20.0,-7
42069,W,0.455,0.75,0.651,13,36,49,23,7,6,14,29.0,11,0.364,0.25,0.842,20,27,47,13,8,6,18,36.0,-11
42070,L,0.397,0.125,0.679,16,23,39,20,6,8,14,26.0,-24,0.506,0.5,0.667,15,29,44,32,6,8,13,25.0,24
42071,W,0.427,0.45,0.769,11,39,50,24,7,13,15,27.0,8,0.388,0.333,0.694,11,30,41,13,12,3,11,24.0,-8
42072,W,0.515,0.478,0.808,9,26,35,21,13,5,27,24.0,10,0.449,0.278,0.714,15,22,37,21,11,4,24,31.0,-10
42073,L,0.366,0.3,0.81,14,20,34,13,10,3,13,22.0,-32,0.574,0.5,0.75,11,31,42,21,9,7,15,23.0,32
42074,W,0.448,0.5,0.75,12,30,42,22,10,2,9,20.0,4,0.457,0.375,0.708,16,34,50,15,4,7,17,20.0,-4
42075,W,0.506,0.462,0.879,14,22,36,15,9,6,12,25.0,19,0.425,0.333,0.833,15,17,32,17,6,7,20,29.0,-19
42076,W,0.561,0.5,0.839,7,33,40,21,4,7,19,19.0,16,0.43,0.222,0.706,12,19,31,24,12,4,11,24.0,-16
42077,L,0.429,0.222,0.7,13,31,44,20,7,7,27,33.0,-3,0.418,0.231,0.667,14,30,44,23,11,5,16,34.0,3
